gender,age,category,payment_method,total
Female,55,Clothing,Card,7502.0
Male,61,Food & Beverage,Cash,20.92
Female,24,Cosmetics,Cash,1016.5
Male,67,Clothing,Cash,1200.32
Male,45,Food & Beverage,Cash,47.07
Female,45,Cosmetics,Cash,365.94
Female,24,Clothing,Card,2700.7200000000003
Male,31,Souvenir,Cash,293.25
Female,36,Cosmetics,Card,40.66
Female,25,Clothing,Card,2700.7200000000003
Male,57,Souvenir,Card,293.25
Female,65,Souvenir,Cash,105.57
Male,60,Cosmetics,Card,40.66
Male,44,Books,Card,60.6
Male,49,Souvenir,Cash,293.25
Female,65,Clothing,Card,300.08
Male,41,Shoes,Cash,5401.53
Female,21,Clothing,Card,4801.28
Male,69,Cosmetics,Cash,162.64
Male,46,Clothing,Cash,4801.28
Male,55,Technology,Card,4200.0
Male,62,Food & Beverage,Card,83.68
Female,58,Cosmetics,Cash,162.64
Male,47,Clothing,Cash,1200.32
Male,54,Clothing,Cash,7502.0
Female,61,Technology,Cash,4200.0
Female,23,Shoes,Card,600.17
Male,28,Clothing,Cash,7502.0
Female,55,Toys,Card,35.84
Female,57,Technology,Card,4200.0
Male,50,Food & Beverage,Card,47.07
Female,51,Cosmetics,Cash,1016.5
Male,43,Clothing,Card,1200.32
Male,38,Toys,Cash,35.84
Female,28,Clothing,Card,1200.32
Male,51,Shoes,Cash,15004.25
Male,19,Clothing,Card,2700.7200000000003
Male,36,Souvenir,Card,46.92
Male,39,Technology,Card,4200.0
Female,62,Clothing,Cash,300.08
Male,54,Shoes,Card,9602.72
Male,69,Clothing,Card,2700.7200000000003
Female,37,Clothing,Card,300.08
Female,61,Clothing,Card,2700.7200000000003
Male,47,Clothing,Cash,4801.28
Male,67,Food & Beverage,Card,20.92
Female,49,Toys,Card,35.84
Male,24,Cosmetics,Card,365.94
Female,59,Shoes,Cash,15004.25
Female,61,Clothing,Cash,300.08
Male,64,Books,Cash,136.35000000000002
Male,63,Souvenir,Card,293.25
Male,55,Souvenir,Card,11.73
Male,19,Books,Cash,242.4
Male,57,Clothing,Card,300.08
Male,60,Clothing,Card,1200.32
Male,51,Cosmetics,Card,650.56
Female,55,Food & Beverage,Card,130.75
Female,47,Food & Beverage,Cash,5.23
Female,64,Food & Beverage,Card,83.68
Male,34,Books,Cash,60.6
Female,18,Clothing,Card,4801.28
Male,50,Food & Beverage,Card,130.75
Male,56,Food & Beverage,Cash,83.68
Female,28,Clothing,Card,300.08
Male,34,Clothing,Cash,2700.7200000000003
Male,42,Clothing,Cash,2700.7200000000003
Female,32,Technology,Card,9450.0
Male,49,Cosmetics,Card,40.66
Male,60,Toys,Cash,573.44
Female,19,Food & Beverage,Card,83.68
Female,32,Food & Beverage,Cash,47.07
Male,20,Clothing,Card,4801.28
Male,51,Shoes,Cash,600.17
Male,46,Toys,Cash,143.36
Female,40,Shoes,Card,2400.68
Female,65,Cosmetics,Card,365.94
Male,36,Food & Beverage,Cash,47.07
Female,20,Toys,Cash,322.56
Female,55,Clothing,Cash,4801.28
Male,48,Food & Beverage,Card,47.07
Male,45,Toys,Card,143.36
Female,65,Clothing,Card,4801.28
Male,25,Food & Beverage,Cash,20.92
Female,18,Clothing,Cash,4801.28
Female,39,Clothing,Cash,7502.0
Female,23,Clothing,Card,1200.32
Female,27,Food & Beverage,Cash,5.23
Female,65,Cosmetics,Cash,1016.5
Female,26,Technology,Cash,9450.0
Male,65,Food & Beverage,Card,20.92
Female,37,Clothing,Cash,2700.7200000000003
Male,23,Cosmetics,Card,1016.5
Female,66,Clothing,Cash,7502.0
Male,55,Clothing,Cash,1200.32
Female,49,Clothing,Card,4801.28
Male,30,Shoes,Card,600.17
Male,56,Toys,Card,322.56
Female,58,Clothing,Card,2700.7200000000003
Male,64,Clothing,Cash,1200.32
Male,59,Shoes,Card,9602.72
Male,58,Clothing,Cash,300.08
Female,35,Shoes,Cash,5401.53
Female,41,Clothing,Card,300.08
Male,66,Clothing,Cash,7502.0
Female,43,Clothing,Card,7502.0
Male,28,Technology,Cash,16800.0
Female,34,Cosmetics,Cash,650.56
Female,39,Technology,Cash,4200.0
Female,33,Clothing,Cash,2700.7200000000003
Female,32,Souvenir,Card,293.25
Male,45,Books,Card,15.15
Male,35,Clothing,Cash,2700.7200000000003
Male,60,Clothing,Card,7502.0
Male,65,Technology,Cash,1050.0
Male,65,Toys,Cash,35.84
Female,26,Clothing,Card,7502.0
Female,62,Souvenir,Cash,187.68
Female,68,Souvenir,Card,187.68
Female,29,Shoes,Cash,5401.53
Female,61,Toys,Cash,896.0
Male,33,Cosmetics,Cash,365.94
Female,19,Clothing,Card,7502.0
Male,69,Clothing,Card,1200.32
Male,53,Toys,Card,143.36
Female,43,Food & Beverage,Card,5.23
Male,66,Souvenir,Card,187.68
Female,48,Cosmetics,Cash,1016.5
Female,64,Clothing,Card,2700.7200000000003
Female,30,Toys,Card,573.44
Female,51,Clothing,Card,2700.7200000000003
Male,51,Clothing,Cash,300.08
Female,24,Shoes,Card,15004.25
Male,35,Clothing,Card,1200.32
Female,43,Clothing,Card,1200.32
Male,30,Shoes,Cash,5401.53
Male,64,Cosmetics,Card,365.94
Female,22,Cosmetics,Cash,1016.5
Female,56,Toys,Cash,322.56
Male,35,Clothing,Card,4801.28
Female,39,Clothing,Cash,2700.7200000000003
Female,26,Food & Beverage,Card,47.07
Male,35,Clothing,Card,1200.32
Male,57,Clothing,Cash,2700.7200000000003
Female,33,Clothing,Card,7502.0
Female,39,Technology,Cash,26250.0
Female,64,Technology,Cash,4200.0
Male,54,Toys,Card,322.56
Male,38,Clothing,Card,300.08
Female,22,Clothing,Card,300.08
Male,30,Technology,Card,16800.0
Male,36,Cosmetics,Cash,1016.5
Male,55,Clothing,Cash,2700.7200000000003
Male,64,Clothing,Card,2700.7200000000003
Male,24,Cosmetics,Card,365.94
Male,48,Books,Card,136.35000000000002
Female,21,Shoes,Card,5401.53
Female,24,Souvenir,Card,105.57
Male,22,Clothing,Card,300.08
Male,21,Clothing,Cash,300.08
Male,43,Books,Cash,15.15
Female,37,Shoes,Cash,9602.72
Female,60,Clothing,Cash,7502.0
Female,34,Cosmetics,Cash,365.94
Male,36,Shoes,Card,5401.53
Male,69,Cosmetics,Card,162.64
Male,39,Clothing,Card,4801.28
Female,37,Souvenir,Cash,187.68
Female,24,Shoes,Cash,5401.53
Female,55,Clothing,Cash,4801.28
Male,32,Technology,Card,26250.0
Female,50,Toys,Cash,322.56
Female,68,Food & Beverage,Cash,5.23
Female,67,Clothing,Card,2700.7200000000003
Female,45,Clothing,Card,7502.0
Female,50,Books,Card,15.15
Female,52,Clothing,Card,7502.0
Female,49,Clothing,Card,7502.0
Female,46,Toys,Card,896.0
Male,22,Cosmetics,Card,650.56
Female,49,Shoes,Cash,2400.68
Female,29,Food & Beverage,Card,5.23
Male,39,Shoes,Cash,5401.53
Female,26,Cosmetics,Cash,162.64
Female,46,Clothing,Cash,1200.32
Male,27,Clothing,Card,2700.7200000000003
Female,55,Cosmetics,Card,162.64
Female,19,Food & Beverage,Card,47.07
Male,49,Food & Beverage,Card,5.23
Female,37,Shoes,Card,9602.72
Male,30,Food & Beverage,Card,20.92
Female,66,Cosmetics,Cash,650.56
Male,56,Clothing,Cash,2700.7200000000003
Male,34,Cosmetics,Cash,1016.5
Male,33,Food & Beverage,Card,130.75
Female,64,Food & Beverage,Card,83.68
Male,45,Food & Beverage,Cash,47.07
Female,54,Toys,Cash,573.44
Female,23,Clothing,Cash,4801.28
Male,48,Clothing,Cash,300.08
Male,63,Food & Beverage,Card,130.75
Male,18,Food & Beverage,Cash,20.92
Male,45,Clothing,Card,1200.32
Male,50,Clothing,Cash,300.08
Female,52,Souvenir,Card,11.73
Male,31,Clothing,Card,300.08
Male,38,Clothing,Cash,2700.7200000000003
Male,67,Clothing,Card,2700.7200000000003
Male,45,Food & Beverage,Card,130.75
Female,41,Food & Beverage,Card,130.75
Female,51,Toys,Card,896.0
Male,54,Clothing,Cash,1200.32
Male,31,Toys,Card,896.0
Male,30,Clothing,Cash,7502.0
Female,48,Cosmetics,Cash,162.64
Female,65,Cosmetics,Card,40.66
Female,65,Shoes,Card,5401.53
Female,66,Clothing,Card,2700.7200000000003
Male,27,Food & Beverage,Cash,20.92
Male,46,Toys,Card,143.36
Male,47,Toys,Cash,35.84
Male,35,Toys,Cash,322.56
Female,35,Cosmetics,Cash,650.56
Female,62,Clothing,Cash,300.08
Male,58,Shoes,Card,9602.72
Male,42,Cosmetics,Card,162.64
Female,48,Clothing,Card,7502.0
Male,30,Clothing,Card,1200.32
Female,52,Toys,Cash,896.0
Female,47,Souvenir,Cash,187.68
Female,26,Clothing,Cash,300.08
Male,26,Books,Cash,136.35000000000002
Female,46,Souvenir,Cash,11.73
Female,52,Clothing,Cash,4801.28
Female,42,Books,Cash,60.6
Male,69,Cosmetics,Cash,1016.5
Male,25,Books,Card,242.4
Male,39,Toys,Card,573.44
Male,41,Clothing,Cash,1200.32
Female,57,Food & Beverage,Card,5.23
Male,54,Technology,Card,4200.0
Female,35,Food & Beverage,Card,20.92
Male,45,Shoes,Cash,2400.68
Male,62,Clothing,Card,7502.0
Male,18,Clothing,Cash,7502.0
Female,65,Food & Beverage,Cash,130.75
Female,20,Food & Beverage,Cash,130.75
Male,56,Cosmetics,Cash,650.56
Female,40,Technology,Cash,16800.0
Female,30,Clothing,Cash,300.08
Male,68,Clothing,Card,1200.32
Female,18,Food & Beverage,Card,20.92
Male,64,Food & Beverage,Cash,20.92
Female,68,Toys,Card,573.44
Male,55,Cosmetics,Card,162.64
Female,67,Toys,Card,573.44
Male,55,Technology,Card,4200.0
Female,18,Food & Beverage,Cash,47.07
Female,69,Clothing,Card,2700.7200000000003
Male,68,Shoes,Cash,600.17
Male,43,Cosmetics,Cash,1016.5
Male,18,Cosmetics,Cash,162.64
Male,61,Toys,Card,573.44
Female,35,Cosmetics,Cash,650.56
Male,49,Clothing,Cash,7502.0
Female,59,Food & Beverage,Card,130.75
Male,28,Clothing,Card,7502.0
Female,25,Toys,Card,896.0
Male,62,Clothing,Cash,7502.0
Male,46,Shoes,Cash,9602.72
Male,21,Clothing,Card,7502.0
Male,51,Clothing,Card,4801.28
Male,20,Clothing,Cash,7502.0
Female,35,Clothing,Cash,7502.0
Male,56,Toys,Cash,896.0
Female,37,Clothing,Card,7502.0
Female,22,Cosmetics,Cash,650.56
Female,38,Clothing,Card,2700.7200000000003
Male,25,Toys,Cash,143.36
Female,56,Clothing,Cash,7502.0
Female,23,Shoes,Cash,5401.53
Female,62,Clothing,Card,4801.28
Male,18,Technology,Cash,9450.0
Male,56,Food & Beverage,Cash,20.92
Male,51,Toys,Card,896.0
Male,20,Books,Cash,136.35000000000002
Male,39,Clothing,Cash,2700.7200000000003
Female,64,Toys,Cash,322.56
Female,64,Books,Cash,378.75
Male,69,Technology,Cash,26250.0
Female,46,Clothing,Card,4801.28
Male,28,Cosmetics,Cash,162.64
Female,27,Clothing,Card,1200.32
Female,53,Shoes,Cash,2400.68
Male,37,Toys,Card,322.56
Male,28,Clothing,Cash,7502.0
Male,48,Toys,Card,896.0
Male,41,Clothing,Card,7502.0
Male,46,Food & Beverage,Card,130.75
Female,54,Books,Cash,15.15
Male,41,Toys,Cash,573.44
Female,58,Cosmetics,Cash,162.64
Female,47,Cosmetics,Cash,40.66
Female,61,Clothing,Cash,7502.0
Female,58,Cosmetics,Cash,40.66
Male,20,Cosmetics,Card,365.94
Male,29,Clothing,Card,2700.7200000000003
Male,40,Clothing,Card,4801.28
Female,19,Technology,Card,1050.0
Female,47,Clothing,Cash,1200.32
Female,30,Food & Beverage,Cash,83.68
Female,57,Toys,Cash,573.44
Male,33,Clothing,Card,300.08
Female,65,Cosmetics,Card,1016.5
Female,20,Toys,Card,573.44
Male,53,Cosmetics,Cash,365.94
Male,37,Clothing,Card,300.08
Male,44,Clothing,Cash,7502.0
Male,45,Souvenir,Card,105.57
Male,69,Food & Beverage,Cash,130.75
Male,46,Clothing,Cash,1200.32
Male,32,Clothing,Cash,4801.28
Female,68,Clothing,Card,300.08
Male,25,Clothing,Card,7502.0
Male,29,Clothing,Card,300.08
Male,57,Clothing,Card,2700.7200000000003
Male,48,Clothing,Card,1200.32
Male,20,Clothing,Cash,300.08
Female,32,Cosmetics,Card,650.56
Female,34,Toys,Cash,573.44
Male,53,Technology,Card,1050.0
Female,65,Cosmetics,Card,650.56
Male,18,Cosmetics,Cash,162.64
Female,22,Clothing,Cash,2700.7200000000003
Female,51,Shoes,Cash,5401.53
Male,24,Food & Beverage,Cash,130.75
Female,36,Cosmetics,Cash,162.64
Female,52,Cosmetics,Cash,40.66
Male,47,Cosmetics,Cash,1016.5
Female,20,Cosmetics,Cash,1016.5
Male,51,Clothing,Card,7502.0
Female,37,Cosmetics,Card,1016.5
Female,26,Cosmetics,Card,365.94
Female,33,Souvenir,Card,46.92
Female,27,Souvenir,Cash,11.73
Male,32,Cosmetics,Cash,40.66
Female,23,Toys,Cash,322.56
Male,43,Shoes,Cash,2400.68
Male,61,Cosmetics,Cash,162.64
Male,51,Clothing,Card,4801.28
Male,53,Clothing,Card,300.08
Male,33,Souvenir,Card,293.25
Male,19,Toys,Card,143.36
Female,64,Souvenir,Cash,11.73
Female,32,Clothing,Cash,2700.7200000000003
Female,59,Cosmetics,Card,1016.5
Male,21,Food & Beverage,Card,83.68
Male,20,Books,Cash,378.75
Male,29,Clothing,Card,7502.0
Female,55,Cosmetics,Card,162.64
Female,47,Clothing,Cash,300.08
Male,54,Food & Beverage,Cash,47.07
Male,68,Clothing,Cash,300.08
Female,53,Toys,Card,143.36
Male,37,Cosmetics,Card,365.94
Male,44,Food & Beverage,Cash,83.68
Female,37,Clothing,Cash,2700.7200000000003
Male,45,Clothing,Cash,2700.7200000000003
Female,39,Toys,Card,896.0
Male,37,Cosmetics,Cash,40.66
Female,18,Food & Beverage,Cash,47.07
Female,32,Food & Beverage,Card,130.75
Female,36,Clothing,Card,300.08
Male,34,Toys,Card,143.36
Female,26,Shoes,Cash,15004.25
Female,24,Clothing,Card,4801.28
Male,59,Toys,Cash,896.0
Female,39,Toys,Card,896.0
Male,59,Food & Beverage,Cash,83.68
Male,61,Toys,Card,35.84
Male,54,Clothing,Cash,2700.7200000000003
Male,24,Clothing,Cash,7502.0
Female,34,Toys,Card,35.84
Male,45,Shoes,Card,9602.72
Male,44,Clothing,Cash,7502.0
Male,51,Clothing,Cash,7502.0
Male,42,Clothing,Card,4801.28
Female,32,Clothing,Cash,300.08
Female,50,Toys,Card,322.56
Female,23,Toys,Cash,896.0
Female,25,Toys,Cash,896.0
Female,58,Souvenir,Card,11.73
Female,58,Clothing,Cash,4801.28
Female,23,Clothing,Cash,300.08
Male,64,Shoes,Card,9602.72
Male,66,Clothing,Cash,4801.28
Male,26,Souvenir,Cash,187.68
Male,51,Food & Beverage,Cash,5.23
Male,55,Clothing,Card,1200.32
Male,56,Cosmetics,Cash,1016.5
Female,49,Clothing,Card,4801.28
Male,47,Toys,Cash,143.36
Male,66,Cosmetics,Cash,365.94
Female,28,Clothing,Cash,4801.28
Female,30,Toys,Card,322.56
Female,63,Shoes,Card,2400.68
Male,37,Food & Beverage,Card,20.92
Female,36,Shoes,Card,600.17
Male,40,Food & Beverage,Card,47.07
Male,35,Souvenir,Card,46.92
Female,20,Souvenir,Card,11.73
Male,54,Cosmetics,Card,1016.5
Male,64,Cosmetics,Cash,40.66
Female,34,Clothing,Card,7502.0
Male,29,Food & Beverage,Cash,5.23
Male,37,Books,Cash,60.6
Female,58,Toys,Cash,35.84
Female,24,Books,Card,60.6
Female,43,Books,Card,378.75
Female,35,Food & Beverage,Cash,83.68
Female,27,Food & Beverage,Cash,47.07
Male,68,Clothing,Cash,7502.0
Female,42,Cosmetics,Card,365.94
Male,27,Clothing,Card,300.08
Male,29,Clothing,Card,4801.28
Female,19,Books,Card,60.6
Female,49,Shoes,Cash,9602.72
Male,20,Clothing,Card,7502.0
Female,66,Technology,Cash,4200.0
Male,41,Clothing,Card,1200.32
Male,58,Food & Beverage,Card,83.68
Female,65,Cosmetics,Cash,1016.5
Male,22,Food & Beverage,Cash,130.75
Male,48,Clothing,Cash,7502.0
Male,40,Toys,Card,35.84
Male,40,Clothing,Cash,300.08
Female,32,Clothing,Cash,300.08
Male,41,Clothing,Cash,2700.7200000000003
Female,45,Shoes,Card,15004.25
Female,46,Clothing,Cash,7502.0
Male,53,Clothing,Cash,2700.7200000000003
Female,44,Shoes,Card,9602.72
Female,29,Cosmetics,Card,1016.5
Male,22,Cosmetics,Card,365.94
Male,47,Toys,Card,322.56
Male,26,Clothing,Card,7502.0
Female,33,Clothing,Cash,1200.32
Male,21,Food & Beverage,Card,5.23
Female,43,Food & Beverage,Cash,5.23
Male,22,Food & Beverage,Cash,5.23
Male,18,Clothing,Cash,4801.28
Female,38,Books,Cash,60.6
Female,45,Cosmetics,Card,365.94
Male,54,Food & Beverage,Card,83.68
Female,47,Toys,Cash,322.56
Male,42,Food & Beverage,Cash,130.75
Female,37,Toys,Card,896.0
Male,59,Books,Card,15.15
Female,47,Books,Card,15.15
Male,21,Food & Beverage,Card,130.75
Female,60,Clothing,Card,4801.28
Female,44,Food & Beverage,Card,20.92
Male,62,Clothing,Card,300.08
Male,35,Cosmetics,Card,40.66
Male,54,Clothing,Cash,2700.7200000000003
Male,68,Clothing,Card,7502.0
Male,45,Books,Card,242.4
Male,32,Shoes,Card,15004.25
Female,25,Toys,Cash,322.56
Male,64,Cosmetics,Cash,40.66
Female,22,Clothing,Cash,1200.32
Female,38,Clothing,Card,1200.32
Male,35,Souvenir,Card,105.57
Female,43,Clothing,Card,300.08
Female,40,Food & Beverage,Cash,47.07
Female,55,Clothing,Cash,1200.32
Male,55,Food & Beverage,Cash,130.75
Male,25,Toys,Cash,143.36
Male,64,Cosmetics,Cash,40.66
Male,60,Food & Beverage,Cash,83.68
Male,46,Clothing,Cash,1200.32
Male,58,Toys,Card,896.0
Female,34,Clothing,Cash,2700.7200000000003
Male,51,Shoes,Card,2400.68
Male,34,Cosmetics,Card,650.56
Male,55,Food & Beverage,Cash,130.75
Male,18,Clothing,Card,2700.7200000000003
Male,67,Food & Beverage,Cash,83.68
Female,55,Cosmetics,Cash,40.66
Female,59,Clothing,Cash,4801.28
Male,51,Cosmetics,Cash,162.64
Female,42,Toys,Card,35.84
Male,30,Clothing,Card,300.08
Male,57,Shoes,Card,15004.25
Female,39,Clothing,Card,300.08
Male,45,Clothing,Cash,2700.7200000000003
Female,48,Food & Beverage,Card,83.68
Female,22,Cosmetics,Card,365.94
Female,34,Clothing,Cash,2700.7200000000003
Male,27,Clothing,Cash,7502.0
Male,19,Clothing,Cash,7502.0
Female,25,Cosmetics,Cash,40.66
Female,57,Technology,Card,16800.0
Male,33,Toys,Cash,143.36
Female,34,Clothing,Cash,4801.28
Female,51,Food & Beverage,Cash,5.23
Male,67,Cosmetics,Cash,1016.5
Male,30,Clothing,Card,1200.32
Male,37,Shoes,Card,600.17
Female,52,Food & Beverage,Card,83.68
Male,43,Clothing,Cash,7502.0
Female,59,Cosmetics,Cash,40.66
Female,21,Cosmetics,Card,40.66
Male,18,Cosmetics,Cash,650.56
Female,47,Cosmetics,Cash,365.94
Female,29,Clothing,Card,1200.32
Male,42,Clothing,Card,4801.28
Male,65,Clothing,Card,7502.0
Female,61,Clothing,Card,4801.28
Male,68,Clothing,Cash,2700.7200000000003
Female,36,Souvenir,Cash,46.92
Male,50,Shoes,Cash,2400.68
Male,59,Toys,Cash,143.36
Male,37,Clothing,Cash,4801.28
Female,46,Clothing,Card,7502.0
Male,52,Clothing,Card,1200.32
Male,61,Clothing,Cash,7502.0
Female,26,Cosmetics,Card,365.94
Male,60,Clothing,Card,300.08
Male,44,Clothing,Cash,7502.0
Male,54,Clothing,Cash,1200.32
Female,66,Shoes,Card,600.17
Female,23,Shoes,Cash,5401.53
Female,67,Food & Beverage,Cash,5.23
Female,44,Toys,Card,896.0
Female,60,Souvenir,Cash,293.25
Male,21,Clothing,Card,7502.0
Female,43,Souvenir,Card,187.68
Male,30,Clothing,Cash,4801.28
Female,66,Cosmetics,Card,40.66
Male,64,Books,Cash,60.6
Female,40,Cosmetics,Cash,1016.5
Male,23,Technology,Card,4200.0
Female,19,Clothing,Cash,300.08
Female,53,Toys,Card,35.84
Female,46,Cosmetics,Card,1016.5
Male,68,Food & Beverage,Card,20.92
Female,43,Clothing,Cash,4801.28
Female,24,Technology,Card,4200.0
Male,66,Clothing,Card,300.08
Female,48,Food & Beverage,Card,20.92
Male,61,Cosmetics,Card,40.66
Female,38,Clothing,Card,1200.32
Female,52,Souvenir,Cash,11.73
Male,28,Shoes,Cash,2400.68
Female,44,Cosmetics,Cash,365.94
Female,18,Toys,Cash,322.56
Male,48,Clothing,Card,300.08
Female,37,Cosmetics,Card,365.94
Male,18,Toys,Card,573.44
Male,19,Cosmetics,Card,365.94
Male,38,Toys,Card,35.84
Female,28,Toys,Card,896.0
Female,49,Cosmetics,Card,1016.5
Female,32,Food & Beverage,Cash,5.23
Male,24,Clothing,Cash,4801.28
Female,41,Food & Beverage,Card,47.07
Female,47,Cosmetics,Cash,650.56
Female,63,Clothing,Card,7502.0
Male,64,Clothing,Card,4801.28
Female,55,Clothing,Card,7502.0
Female,20,Clothing,Card,7502.0
Female,63,Food & Beverage,Cash,20.92
Male,18,Clothing,Card,2700.7200000000003
Female,29,Toys,Cash,143.36
Female,66,Food & Beverage,Card,20.92
Female,25,Clothing,Cash,7502.0
Male,63,Shoes,Card,600.17
Male,33,Cosmetics,Card,40.66
Male,19,Cosmetics,Card,1016.5
Female,64,Clothing,Cash,300.08
Female,27,Food & Beverage,Cash,83.68
Female,41,Cosmetics,Cash,40.66
Male,43,Clothing,Card,7502.0
Female,19,Food & Beverage,Card,47.07
Female,49,Books,Cash,60.6
Female,56,Clothing,Card,1200.32
Male,48,Toys,Cash,322.56
Male,44,Clothing,Cash,1200.32
Male,68,Toys,Cash,35.84
Female,52,Souvenir,Cash,187.68
Female,57,Food & Beverage,Cash,20.92
Female,60,Clothing,Card,300.08
Female,43,Cosmetics,Card,162.64
Female,40,Clothing,Card,7502.0
Male,60,Clothing,Card,1200.32
Female,54,Shoes,Card,5401.53
Female,49,Food & Beverage,Card,130.75
Female,60,Shoes,Card,2400.68
Male,34,Toys,Card,143.36
Female,27,Books,Cash,242.4
Male,52,Souvenir,Cash,11.73
Female,31,Clothing,Cash,1200.32
Female,52,Toys,Cash,322.56
Female,38,Clothing,Card,1200.32
Male,49,Clothing,Card,4801.28
Female,51,Cosmetics,Cash,1016.5
Male,48,Food & Beverage,Card,130.75
Female,61,Shoes,Cash,9602.72
Male,50,Toys,Cash,143.36
Male,39,Cosmetics,Card,650.56
Male,33,Cosmetics,Card,1016.5
Male,34,Clothing,Cash,2700.7200000000003
Male,32,Cosmetics,Card,365.94
Female,66,Food & Beverage,Card,20.92
Male,22,Food & Beverage,Card,83.68
Male,69,Shoes,Cash,5401.53
Female,34,Food & Beverage,Card,130.75
Male,60,Souvenir,Card,187.68
Female,22,Clothing,Card,300.08
Male,61,Shoes,Card,5401.53
Female,42,Cosmetics,Cash,650.56
Male,35,Clothing,Card,300.08
Female,58,Toys,Cash,896.0
Male,22,Toys,Cash,35.84
Female,49,Shoes,Card,600.17
Female,21,Toys,Card,896.0
Male,25,Souvenir,Card,293.25
Male,18,Food & Beverage,Card,47.07
Female,57,Clothing,Cash,2700.7200000000003
Male,46,Clothing,Cash,7502.0
Male,36,Clothing,Card,1200.32
Male,54,Cosmetics,Cash,650.56
Female,19,Shoes,Cash,5401.53
Male,33,Clothing,Cash,4801.28
Male,59,Clothing,Card,4801.28
Male,26,Clothing,Cash,4801.28
Male,63,Toys,Card,35.84
Female,44,Shoes,Cash,600.17
Male,68,Technology,Card,1050.0
Male,34,Shoes,Card,5401.53
Male,58,Clothing,Cash,300.08
Female,37,Toys,Card,35.84
Male,30,Food & Beverage,Card,5.23
Female,21,Food & Beverage,Cash,5.23
Female,40,Food & Beverage,Cash,5.23
Female,52,Clothing,Card,7502.0
Female,42,Books,Cash,15.15
Male,64,Food & Beverage,Cash,20.92
Female,21,Toys,Cash,143.36
Male,59,Clothing,Cash,7502.0
Female,36,Books,Card,378.75
Female,58,Shoes,Card,2400.68
Male,51,Shoes,Card,600.17
Male,69,Clothing,Card,1200.32
Male,36,Clothing,Cash,4801.28
Male,50,Souvenir,Cash,11.73
Female,28,Shoes,Card,600.17
Male,23,Food & Beverage,Card,20.92
Male,24,Toys,Card,35.84
Male,32,Food & Beverage,Cash,83.68
Male,32,Clothing,Cash,7502.0
Female,20,Clothing,Card,7502.0
Male,34,Food & Beverage,Card,83.68
Female,45,Cosmetics,Card,365.94
Female,28,Clothing,Card,4801.28
Male,47,Clothing,Card,4801.28
Female,66,Clothing,Card,1200.32
Female,57,Shoes,Card,9602.72
Female,59,Toys,Cash,322.56
Male,31,Food & Beverage,Cash,5.23
Female,66,Cosmetics,Cash,162.64
Female,61,Clothing,Cash,2700.7200000000003
Female,42,Toys,Card,322.56
Female,49,Books,Cash,242.4
Male,69,Clothing,Cash,2700.7200000000003
Female,21,Food & Beverage,Cash,20.92
Male,21,Toys,Card,322.56
Female,41,Toys,Card,143.36
Male,60,Toys,Card,35.84
Male,31,Clothing,Cash,4801.28
Male,36,Clothing,Card,1200.32
Female,53,Toys,Cash,322.56
Female,50,Food & Beverage,Card,5.23
Female,63,Toys,Cash,322.56
Male,19,Clothing,Card,7502.0
Female,27,Food & Beverage,Card,20.92
Female,27,Toys,Card,143.36
Male,19,Toys,Card,573.44
Male,50,Food & Beverage,Card,130.75
Male,18,Shoes,Cash,5401.53
Female,57,Clothing,Card,2700.7200000000003
